websites_link,HTMLElement,Category
https://www.cdiscount.com/,NaN,Check Out
https://www.nintendo.com/,"<button aria-label=""Proceed to secure checkout"" class=""Buttonstyles__Button-sc-63wrer-1 fbeWFX""><svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 32 32"" width=""24"" role=""presentation"" alt="""" data-testid=""ChevronRightIcon"" color=""currentColor"" size=""24""><path fill-rule=""evenodd"" clip-rule=""evenodd"" fill=""currentColor"" d=""M5.3 4.3L9.8 0l16.9 16L9.8 32l-4.5-4.3L17.7 16z""></path></svg><span class=""Buttonstyles__Span-sc-63wrer-0 gqZUzN"">Log in to checkout</span></button>",Check Out
https://www.humblebundle.com/,"<div class=""js-shopping-cart-button shopping-cart-button in-cart"">
      <span class=""add""><i class=""hb hb-shopping-cart-solid""></i> Add to Cart</span>
      <span class=""checkout""><i class=""hb hb-shopping-cart-solid""></i> Checkout</span>
    </div>",Check Out
https://www.shutterfly.com/,"<button class=""proceedToCheckoutButton uig-button uig-primary-button"" data-linkname=""recommendations-checkout""><span class=""proceed-to"">Proceed to</span> Checkout</button>",Check Out
https://www.walgreens.com/,"<button class=""btn btn__green"" id=""wag-cart-proceed-to-checkout"" data-event=""Proceed to Checkout"" data-reactid=""4"">Proceed to Checkout</button>",Check Out
https://www.bedbathandbeyond.com/,"<button type=""button"" class=""input-button Button-inline_2BGv activePressed Button-inline_4r9R Button-inline_38Wh mb1"">Checkout</button>",Check Out
https://shein.com/,"<button class=""S-button j-cart-check bUqVNB S-button__primary S-button__H54PX"" role=""button"" value=""""><!----><div style=""text-transform: uppercase; text-overflow: ellipsis; overflow: hidden;"">checkout securely now</div> <div class=""la-ball-pulse la-ball-pulse-white she-hide""><div></div> <div></div> <div></div></div></button>",Check Out
https://www.sephora.com/,"<button data-at=""basket_checkout_btn"" type=""button"" class=""css-1apobl3 eanm77i0"" data-comp=""StyledComponent BaseComponent "">Checkout Shipped Items</button>",Check Out
https://www.boohoo.com/,"<a class=""b-button b-minicart-button "" href=""https://www.boohoo.com/checkout-login"" data-ref=""lastFocusElement"" data-tau=""minicart_start_checkout_bottom"">
Checkout
</a>",Check Out
https://www.asos.com/?,"<a data-test-id=""checkout-link"" class=""_1TlOB9h _2tvh469 _3olGy8t"" href=""#"" type=""button""><span class=""_1M-cSy1"">Checkout</span></a>",Check Out
https://www.rei.com/,"<a data-v-101d509e="""" class=""atc-modal__button-checkout cdr-button_11-3-1 cdr-button--primary_11-3-1 cdr-button--medium_11-3-1 cdr-button--full-width_11-3-1"" id=""atc-modal-btn-checkout"" href=""/ShoppingCart"">
          Cart &amp; Checkout
        </a>",Check Out
https://www.gamestop.com/,"<a href=""https://www.gamestop.com/checkout/login/"" class=""mb-2 mx-0 btn btn-primary btn-block checkout-btn "">
        <span class=""checkout-btn-text-mobile"">Proceed To Checkout</span>
        <span class=""checkout-btn-mobile-total d-none"">$827.99</span>
    </a>",Check Out
https://www.barnesandnoble.com/,"<a href=""/checkout/signin-checkout.jsp"" class=""btn sign-in-checkout btn--full-width order-summary__btn--checkout mini-cart-checkout-redirect"" data-params=""{&quot;tplParams&quot;:{&quot;isCheckout&quot;:&quot;true&quot;,&quot;isNew&quot;:&quot;true&quot;}}"">CONTINUE
TO CHECKOUT</a>",Check Out
https://www.fnac.com/,"<button class=""button_1msFE contained_2aLcm primary_2LfKB full_2XhVy"" data-automation-id=""btn-basketsummary-submitBasket"" data-testid=""basketSubmitBtn"" type=""button""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Validate my basket</font></font></button>",Check Out
https://www.bodybuilding.com/en-MT/index,"<input type=""submit"" name=""checkout"" class=""Button Button__checkout"" value=""Checkout"" data-cart-checkout="""">",Check Out
https://www.6pm.com/,"<button type=""submit"" class=""BE-z"">Proceed to Checkout</button>",Check Out
https://www.urbanoutfitters.com/,"<button type=""button"" class=""o-pwa-button-cart"" modulename=""cart"">
    Proceed to Checkout
</button>",Check Out
https://www.vans.eu/,"<a href=""VFShippingAddressView?orderId=55141135&amp;storeId=10158&amp;langId=-11"" class=""button primary btn-checkout-js "" title=""CHECKOUT SECURELY"">CHECKOUT SECURELY</a>",Check Out
https://store.acer.com/en-gb/?internal_source=mktg_hp-nav&internal_medium=link&internal_campaign=internal,"<button type=""button"" data-role=""proceed-to-checkout"" title=""Proceed to Checkout"" class=""action primary checkout"">
        <span>Proceed to Checkout</span>
    </button>",Check Out
https://www.elo7.com.br/,"<input type=""submit"" value=""Submit order from this store"" class=""btn btn-yellow send-order"">",Check Out
https://shop.mango.com/mt/women,"<button class=""sg-button-primary"" type=""button"" data-testid=""bag.preview.checkout.button"">Checkout</button>",Check Out
https://www.jarir.com/,"<a data-v-465e5902="""" href=""/checkout"" class=""button button--primary button--fluid"" data-testid=""subscribeSubmit""><!----> <div class=""icon button__icon""><svg viewBox=""0 0 32 32"" xmlns=""http://www.w3.org/2000/svg""><path d=""M1.932 0A1.957 1.957 0 0 0 0 1.97c0 1.082.872 1.968 1.935 1.968a1.95 1.95 0 0 0 1.633-.924 1.97 1.97 0 0 0 .105-1.882A4.398 4.398 0 0 1 6.84 4.645l3.622 20.977a2.917 2.917 0 0 0 2.613 2.417 2.462 2.462 0 0 0-.275 2.574A2.438 2.438 0 0 0 14.975 32a2.438 2.438 0 0 0 2.171-1.374 2.462 2.462 0 0 0-.253-2.567H23.2a2.47 2.47 0 0 0-.243 2.56 2.446 2.446 0 0 0 2.16 1.379 2.438 2.438 0 0 0 2.17-1.374 2.462 2.462 0 0 0-.252-2.565h2.43v-.982H13.316a1.938 1.938 0 0 1-1.905-1.63l-.654-3.785h15.458c1.56 0 2.924-1.096 3.289-2.642L32 8.418 8.128 6.43 7.79 4.478A5.347 5.347 0 0 0 2.557 0h-.625zm10.065 11.429h14.865a.57.57 0 0 1 .568.571.57.57 0 0 1-.568.571H11.997A.57.57 0 0 1 11.43 12a.57.57 0 0 1 .568-.571zm-11.57 0h6.006c.236 0 .426.256.426.571 0 .315-.19.571-.426.571H.426C.191 12.571 0 12.315 0 12c0-.315.19-.571.426-.571h.002zM14.283 16h10.293a.574.574 0 0 1 .492.857.568.568 0 0 1-.492.285H14.282a.568.568 0 0 1-.492-.285.574.574 0 0 1 0-.571.568.568 0 0 1 .492-.286zM2.858 16h3.428a.57.57 0 0 1 .569.571.57.57 0 0 1-.569.571H2.858a.568.568 0 0 1-.492-.285.574.574 0 0 1 0-.571.568.568 0 0 1 .492-.286z""></path></svg></div> <span class=""button__content button__content--with-icon""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">
              finish shopping
            </font></font></span> <!----></a>",Check Out
https://www.ulta.com/,"<button tabindex=""-1"" class=""Button Button__primary Button--large Button--block""><span class=""lock""><svg viewBox=""0 0 55.83 68.83""><path d=""M51.54,24.8H47.32V19.55A19.44,19.44,0,0,0,28.49,0H27.35A19.44,19.44,0,0,0,8.51,19.55V24.8H4.29A4.31,4.31,0,0,0,0,29.1V64.53a4.31,4.31,0,0,0,4.29,4.29H51.54a4.31,4.31,0,0,0,4.29-4.29V29.1A4.31,4.31,0,0,0,51.54,24.8ZM31.2,49.17v5.57a3.11,3.11,0,0,1-3.11,3.11h-.36a3.11,3.11,0,0,1-3.11-3.11V49.17a7.1,7.1,0,1,1,6.58,0ZM39.29,24.8H16.54V19.55a11.37,11.37,0,1,1,22.75,0Z""></path></svg></span>Secure Checkout</button>",Check Out
https://www.sears.com/,"<button ng-if=""(validProceedToCheckout() == true)"" ng-click=""validateKioskCart();"" class=""shc-btn shc-btn-cta ng-scope""><span class=""font-SHC-Icons"">K</span><span ng-bind=""proceedText"" class=""ng-binding"">Proceed to Checkout</span></button>",Check Out
https://www.qvc.com/,"<button class=""btn btn-primary btnCheckout btn-lg"" data-href=""/checkout/reg/order-review.html"" type=""button"">Checkout</button>",Check Out
https://www.ifixit.com/,"<a href=""/checkout"" class=""button button--blue"">
                                Check Out
                              </a>",Check Out
https://uk.tommy.com/,"<button data-testid=""basket-panel-move-to-checkout"" data-click-target="""" type=""button"" class=""Button Button__primary basket-panel__summary-action button--v2"">Checkout</button>",Check Out
https://www.hermes.com/us/en/,"<button _ngcontent-apollo-c100="""" class=""button-dark width-auto button-angular"" type=""button"" name=""undefined""><!---->Checkout<!----></button>",Check Out
https://store.arduino.cc/,"<button class=""button-primary atc-button--checkout mdc-ripple-surface mdc-ripple-upgraded"" type=""submit"" name=""checkout"">
              
              <span>Checkout</span>
            </button>",Check Out
https://grifo210.com/en/,"<button type=""button"" data-role=""proceed-to-checkout"" title=""Proceed to Checkout"" class=""action primary checkout"">
        <span>Proceed to Checkout</span>
    </button>",Check Out
https://www.mediamarkt.de/,"<button type=""button"" class=""StyledButton-sc-140xkaw-1 hweZot""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Proceed to checkout</font></font></button>",Check Out
https://www.ae.com/us/en,"<button class=""btn btn-colored-blue    btn-block btn-go2checkout qa-btn-go2checkout"" type=""button"">
  
        Proceed To Checkout
      
</button>",Check Out
https://www.cabelas.com/shop/en,"<a href=""#"" role=""button"" class=""btn primary mobileChartButtonClear ss125"" id=""guestShopperContinue"" onclick=""javascript:if(CheckoutHelperJS.canCheckoutContinue('G') &amp;&amp; CheckoutHelperJS.updateShoppingCart(document.ShopCartForm,true)){CheckoutHelperJS.checkSubscriptionItemsInCartForGuest('https://www.cabelas.com/shop/OrderShippingBillingView?autoAdvFromPg=shopCart&amp;shipmentType=single&amp;catalogId=10551&amp;langId=-1&amp;storeId=10651', 'https://www.cabelas.com/shop/CheckoutStoreSelectionView?fromPage=ShoppingCart&amp;catalogId=10551&amp;langId=-1&amp;storeId=10651');}return false;"">
									CheckOut
							</a>",Check Out
https://eu.gymshark.com/,"<button name=""checkout"" class=""cta product"" id=""checkout"">
                            Checkout
</button>",Check Out
https://shop.lululemon.com/,"<button class=""button-qfnRT lll-text-button orderctas_ctaMargin__2N0XU orderctas_yogoButton__3Qwcv buttonPrimary-1m-xO buttonBlock-3QinT"" aria-disabled=""false"" type=""button"" data-lulu-track=""my-bag-checkout-enabled"" data-lulu-attributes=""{&quot;type&quot;:&quot;component&quot;,&quot;component&quot;:{&quot;type&quot;:&quot;button&quot;,&quot;name&quot;:&quot;checkoutButtonBottom&quot;,&quot;id&quot;:&quot;checkout-button-bottom&quot;}}""><div class=""iconButtonContent-29UhU""><svg height=""24"" width=""24"" viewBox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg"" class=""iconButtonIcon-3D2lQ"" focusable=""false"" role=""img"" aria-hidden=""true""><path d=""m12 0c-6.627417 0-12 5.372583-12 12s5.372583 12 12 12 12-5.372583 12-12-5.372583-12-12-12zm4.69 19.7333333c-1.0484896-.0017666-2.0533339-.4199725-2.7934778-1.1626169s-1.1549585-1.7488934-1.1531889-2.7973831c.0485423-.755246.2349487-1.4952231.55-2.1833333.1888889-.5111111.3777778-1.0188889.5666667-1.5233333.4756908-1.193802.8307914-2.43218723 1.06-3.6966667.1566667-1 .14-2.22666667-.6233333-3-.5833334-.58666667-1.4866667-.70333333-2.2966667-.72333333s-1.7133333.13666666-2.29666667.72666666c-.76333333.77-.78 2-.62333333 3 .22942436 1.2633467.58452194 2.50060497 1.06 3.69333337.1866667.5066666.3755556 1.0144444.5666667 1.5233333.3150513.6881102.5014577 1.4280873.55 2.1833333.0108181 1.8972796-1.33101712 3.5332966-3.19373864 3.8939286s-3.7181943-.6563704-4.41626139-2.4205952c.52880634.4863512 1.23685296.7294912 1.95288859.6706129.71603564-.0588783 1.37485437-.414413 1.81711141-.9806129.5325003-.7201071.69318124-1.6495845.43333333-2.5066667-.25666667-.93-.82-1.6666667-1.27-2.5466667-1.46333333-2.49999997-1.40333333-4.36999997-1.40333333-4.36999997 0-3.73 3.56-4.36333333 6.82333333-4.36333333 3.2633333 0 6.8233333.63333333 6.8233333 4.36333333 0 0 .06 1.87-1.4033333 4.36999997-.45.8633334-1 1.6166667-1.27 2.5466667-.2598479.8570822-.099167 1.7865596.4333333 2.5066667.4422571.5661999 1.1010758.9217346 1.8171114.9806129.7160357.0588783 1.4240823-.1842617 1.9528886-.6706129-.5973841 1.5002888-2.0484858 2.4852951-3.6633333 2.4866666z"" fill=""currentColor""></path></svg><span>CHECKOUT</span></div></button>",Check Out
https://www.jcrew.com/mt/,"<button class=""button__2DP4D theme_primary__2J5iP checkout_button__2KHpP"" data-qaid=""checkoutButton""><span>Check Out Now</span></button>",Check Out
https://www.harrods.com/en-mt/,"<a class=""e1fbjroo5 css-nc2g6x er62km90"" data-test=""checkout-button"" href=""/en-mt/commerce/checkout"">Secure Checkout Now</a>",Check Out
https://front.wemakeprice.com/main,"<a class=""btns_sys red_big_xxl add_space"" href=""#"" onclick=""javascript:cart.goOrder(); return false""><span class=""cart_buy""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Purchase</font></font></span></a>",Check Out
https://www.jbhifi.com.au/,"<button class=""collect-checkout cart-buttons-checkout"" type=""submit"" name=""checkout"">
          <svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 52 52"">
            <use xlink:href=""#iconSpinner""></use>
            <title>Spinner</title>
          </svg>
          <span>Checkout</span>
        </button>",Check Out
https://uk.jbl.com/home?countrySelector=yes&ged=off,"<a href=""https://uk.jbl.com/checkoutstart"" class=""btn_primary_ADA primary-button checkout-button "" data-gtm-vis-has-fired-7462654_622=""1"" data-gtm-vis-has-fired-7462654_621=""1"" data-gtm-vis-has-fired-7462654_636=""1""><span class=""btn_ADA"" data-gtm-vis-has-fired-7462654_622=""1"" data-gtm-vis-has-fired-7462654_621=""1"" data-gtm-vis-has-fired-7462654_636=""1"">Checkout</span></a>",Check Out
https://www.leam.com/it_eu/,"<button type=""button"" title=""Proceed to purchase"" class=""button btn-proceed-checkout btn-checkout"" onclick=""window.location='https://www.leam.com/it_eu/firecheckout/';""><span><span><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Proceed to purchase</font></font></span></span></button>",Check Out
https://www.prettylittlething.com/?refresh=1647018715474,"<button class=""button btn-proceed track-cart-proceed analytics-tracking btn-proceed--checkout"" data-event-category=""Basket"" data-event-action=""Proceed To Checkout"" data-event-label=""Top Button"" type=""submit"" title=""Proceed to the Checkout"">
        <span class=""track-cart-proceed analytics-tracking"" data-event-category=""Basket"" data-event-action=""Proceed To Checkout"" data-event-label=""Bottom Button"">
            <span class=""track-cart-proceed analytics-tracking"" data-event-category=""Basket"" data-event-action=""Proceed To Checkout"" data-event-label=""Bottom Button"">
                Proceed to Checkout            </span>
        </span>
    </button>",Check Out
https://www.alibris.com/,"<a href=""/checkout"" class=""btn btn-main btn-lg"" id=""proceedToCheckout"" aria-label=""proceed to checkout"" onclick=""$('.btn').toggleClass('disabled', true); return gtm_ecommerce('cart actions', 'check out');"">Proceed to Checkout</a>",Check Out
https://colourpop.com/,"<a class=""btn btn--secondary"" href=""/checkout"">
            SECURE CHECKOUT
          </a>",Check Out
https://www.staples.ca/,"<input type=""submit"" name=""checkout"" class=""button button--checkout "" value=""Checkout"">",Check Out
https://www.leroymerlin.fr/,,Check Out
https://eu.cettire.com/,"<div class=""_2qN3HiqEbi6Ug1XcfopM7t"" id=""cart--proceed-to-checkout""><span class=""_2VGNJUFgLjLDwpoYDCsr24"">Continue to Checkout</span><svg class=""_37l9QagMfakMISrZWnEoe8"" xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 20 20""><path d=""M20 10c0 5.523-4.477 10-10 10S0 15.523 0 10 4.477 0 10 0v2c-4.418 0-8 3.582-8 8s3.582 8 8 8 8-3.582 8-8h2z""></path></svg></div>",Check Out
https://www.pacsun.com/,"<a href=""#"" class=""btn btn-primary btn-block checkout-btn bfx-checkout mb-2"" role=""button"" onclick="""">
Checkout
</a>",Check Out
https://www.woolworths.com.au/,"<a _ngcontent-serverapp-c358="""" routerlink=""/shop/checkout"" class=""button button--primary ng-star-inserted"" href=""/shop/checkout""> Checkout <i _ngcontent-serverapp-c358="""" class=""right-chevron iconAct-Chevron_Right""></i></a>",Check Out
https://www.jomashop.com/,"<button type=""button"" class=""btn btn-primary btn-block btn-lg"">Checkout   <span class=""btn-co"">$182.86</span></button>",Check Out
https://www.net-a-porter.com/en-mt/,"<a class=""Button10 Button10--primary Checkout-Basket1__proceed"" href=""/en-mt/checkout/login"">Continue to checkout</a>",Check Out
https://www.forever21.com/,"<a href=""https://www.forever21.com/on/demandware.store/Sites-forever21-Site/en_US/Checkout-Login"" class=""button button--secondary text-line--normal cart__checkout-action checkout-btn set--w-100 "" role=""button"" data-cart-component=""checkout-action"">
Checkout
</a>",Check Out
https://fineartamerica.com/,,Check Out
https://www.lush.com/uk/en,"<button href=""https://checkout.lush.com/uk/en"" data-test=""basket-drawer__checkout-button"" type=""button"" class=""button__Element-sc-93eftx-0 iXucUK notranslate"">Checkout</button>",Check Out
https://www.eu.forzieri.com/,"<button name=""checkout.x"" value=""checkout.x"" class=""pr-checkout-btn btn btn--primary"" type=""button"">Proceed to checkout</button>",Check Out
https://www.packtpub.com/,NaN,Check Out
https://www.underarmour.com/en-us/,"<a href=""https://www.underarmour.com/en-us/Checkout-Begin"" class=""g-button_base g-button_tertiary btn-block checkout-btn js-checkout-button"" role=""button"" aria-pressed=""true"" data-action-url=""https://www.underarmour.com/on/demandware.store/Sites-US-Site/en_US/Cart-ShowOutOfStockPopUp"">
Checkout
</a>",Check Out
https://www.hsn.com/,"<button class=""main-button orange submit-button checkout-button"" data-href=""/checkout/order-review"" data-is-tablet=""false"" data-is-native=""false"" tabindex=""0"">
<div class=""padlock-icon"" aria-hidden=""true"" tabindex=""-1"">
    <svg viewBox=""0 0 20 27"">
        <g stroke=""none"" stroke-width=""1"" fill=""none"" fill-rule=""evenodd"">
            <g transform=""translate(-712.000000, -563.000000)"" fill=""#FFFFFF"">
                <g transform=""translate(682.000000, 557.000000)"">
                    <g transform=""translate(30.000000, 6.000000)"">
                        <path d=""M2.35294118,26.4705882 L17.6470588,26.4705882 C18.9447059,26.4705882 20,25.4152941 20,24.1176471 L20,10.5882353 C20,10.2635294 19.7370588,10 19.4117647,10 L16.4705882,10 L16.4705882,6.97470588 C16.4705882,3.40705882 13.5676471,0.504117647 10,0.504117647 C6.43235294,0.504117647 3.52941176,3.40705882 3.52941176,6.97470588 L3.52941176,10 L0.588235294,10 C0.262941176,10 0,10.2635294 0,10.5882353 L0,24.1176471 C0,25.4152941 1.05529412,26.4705882 2.35294118,26.4705882 L2.35294118,26.4705882 L2.35294118,26.4705882 Z M4.70588235,6.97470588 C4.70588235,4.05588235 7.08058824,1.68058824 10,1.68058824 C12.9194118,1.68058824 15.2941176,4.05588235 15.2941176,6.97470588 L15.2941176,10 L4.70588235,10 L4.70588235,6.97470588 L4.70588235,6.97470588 L4.70588235,6.97470588 Z M1.17647059,11.1764706 L18.8235294,11.1764706 L18.8235294,24.1176471 C18.8235294,24.7664706 18.2958824,25.2941176 17.6470588,25.2941176 L2.35294118,25.2941176 C1.70411765,25.2941176 1.17647059,24.7664706 1.17647059,24.1176471 L1.17647059,11.1764706 L1.17647059,11.1764706 L1.17647059,11.1764706 Z"" id=""Shape""></path>
                        <path d=""M9.41176471,18.1270588 L9.41176471,21.1764706 C9.41176471,21.5011765 9.67470588,21.7647059 10,21.7647059 C10.3252941,21.7647059 10.5882353,21.5011765 10.5882353,21.1764706 L10.5882353,18.1270588 C11.2711765,17.8835294 11.7647059,17.2364706 11.7647059,16.4705882 C11.7647059,15.4976471 10.9729412,14.7058824 10,14.7058824 C9.02705882,14.7058824 8.23529412,15.4976471 8.23529412,16.4705882 C8.23529412,17.2364706 8.72882353,17.8835294 9.41176471,18.1270588 L9.41176471,18.1270588 L9.41176471,18.1270588 Z M10,15.8823529 C10.3247059,15.8823529 10.5882353,16.1464706 10.5882353,16.4705882 C10.5882353,16.7947059 10.3247059,17.0588235 10,17.0588235 C9.67529412,17.0588235 9.41176471,16.7947059 9.41176471,16.4705882 C9.41176471,16.1464706 9.67529412,15.8823529 10,15.8823529 L10,15.8823529 L10,15.8823529 Z"" id=""Shape""></path>
                    </g>
                </g>
            </g>
        </g>
    </svg>
</div>
                    secure checkout
                </button>",Check Out
https://stylesforless.com/,"<button type=""button"" class=""btn btn-primary btn-block btn-lg"">Checkout   <span class=""btn-co"">$297.99</span></button>",Check Out
https://www.abebooks.com/,"<input id=""submit-upper"" type=""image"" src=""//assets.prod.abebookscdn.com/cdn/com/images/servlets/ShoppingBasket/proceedcheckout.gif"" name=""placeorderbutton"" alt=""Proceed to Checkout"">",Check Out
https://www.harborfreight.com/,"<a class=""button"" href=""/checkout/onepage""><span>Start Secure Checkout</span></a>",Check Out
https://www.joann.com/,"<a data-on-click=""login:show"" class=""button button--primary checkout-btn set--w-100"" role=""button"" data-cart-component=""checkout-action"" data-checkout-login=""true"" data-international-checkout-disable=""null"" data-tracking-url=""/on/demandware.store/Sites-JoAnn-Site/default/GTMEvents-BuildDataLayerJSON?event=checkout&amp;stepTitle=login"">
        Checkout
    </a>",Check Out
https://www.kobo.com/,"<a class=""primary-button"" href=""https://www.kobo.com/mt/en/checkout/createpurchase"" data-track-info=""{&quot;description&quot;:&quot;checkout&quot;}"" rel=""nofollow"">Checkout</a>",Check Out
https://www.crateandbarrel.com/,"<button type=""button"" class=""button button-primary button-xl button-checkout-now""> <span>Checkout Now</span></button>",Check Out
https://www.primark.com/,,Check Out
https://www.frmoda.com/en/,"<button type=""button"" title=""Proceed to Checkout"" class=""button btn-proceed-checkout btn-checkout"" onclick=""setLocation('https://www.frmoda.com/en/onestepcheckout/index/')"">
    	Proceed to Checkout    </button>",Check Out
https://www.petsmart.com/,"<a href=""/cart-checkout/"">continue to checkout</a>",Check Out
https://www.bathandbodyworks.com/,"<button class=""button-fancy-large"" type=""submit"" value=""Checkout"" name=""dwfrm_cart_checkoutCart"">
<span class=""checkout-button-icon""></span>Checkout
</button>",Check Out
https://www.roguefitness.com/,"<button data-v-6cb5804e="""" data-v-427799f6="""" data-link=""/checkout"" class=""button btn-size-m red full""><!----><span data-v-6cb5804e="""" class=""block button-content""><!----><span data-v-6cb5804e="""" class=""block slot"">Checkout</span><!----></span></button>",Check Out
https://www.finishline.com/,"<a class=""button expanded mb-2 js-cart-proceed-btn"" href=""#"">
<span class="""">Proceed to </span>Checkout
</a>",Check Out
https://www.ray-ban.com/international,,Check Out
https://www.harveynichols.com/,"<a class="" link link--button link--grey-3"" href=""checkout/cart/"" target="""">Checkout 1 item</a>",Check Out
https://www.kmart.com/,"<button ng-if=""(validProceedToCheckout() == true)"" ng-click=""validateKioskCart();"" class=""shc-btn shc-btn-cta ng-scope""><span class=""font-SHC-Icons"">K</span><span ng-bind=""proceedText"" class=""ng-binding"">Proceed to Checkout</span></button>",Check Out
https://www.scanmalta.com/shop/,"<button type=""button"" data-role=""proceed-to-checkout"" title=""Proceed to Checkout"" class=""action primary checkout""><span>Proceed to Checkout</span></button>",Check Out
https://us.pandora.net/,"<a href=""/en/checkout"" class=""btn-checkout Button Button--dark js-promo-bonus-check"" role=""button"">
<span>Checkout</span>
</a>",Check Out
https://www.bedbathandbeyond.com/store/s/bags,"<button type=""button"" class=""input-button Button-inline_2BGv activePressed Button-inline_4r9R Button-inline_38Wh mb1"">Checkout</button>",Check Out
https://eur.shein.com/Quilted-Detail-Metal-Decor-Square-Bag-p-10086833-cat-2152.html?src_identifier=st%3D2%60sc%3Dbags%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_home1653312800905&scici=Search~~EditSearch~~1~~bags~~~~0,"<button class=""S-button j-cart-check bUqVNB S-button__primary S-button__H54PX"" role=""button"" value=""""><!----><div style=""text-transform: uppercase; text-overflow: ellipsis; overflow: hidden;"">checkout securely now</div> <div class=""la-ball-pulse la-ball-pulse-white she-hide""><div></div> <div></div> <div></div></div></button>",Check Out
https://store.acer.com/en-gb/notebook-starter-kit-for-17,"<button type=""button"" data-role=""proceed-to-checkout"" title=""Proceed to Checkout"" class=""action primary checkout"">
        <span>Proceed to Checkout</span>
    </button>",Check Out
craigslist.org,"<button class=""S-button j-cart-check bUqVNB S-button__primary S-button__H54PX"" role=""button"" value=""""><!----><div style=""text-transform: uppercase; text-overflow: ellipsis; overflow: hidden;"">checkout securely now</div> <div class=""la-ball-pulse la-ball-pulse-white she-hide""><div></div> <div></div> <div></div></div></button>",Check Out
taobao.com,,Check Out
rakuten.co.jp,"<input type=""button"" class=""big-red-button large-button purchaseButton ratTrackingEvent"" data-item-keys=""39cdc7614e211bb1100e37287d3f6cd0"" value=""Purchase procedure"" alt=""Purchase procedure"" data-shop-id=""376063"" data-url-parameter-key=""l2-id"" data-url-parameter-val=""step0_pc_purchase_top"">",Check Out
trendyol.com,"<button class=""checkout-btn"">CHECKOUT</button>",Check Out
flipkart.com,"<button class=""_2KpZ6l _2ObVJD _3AWRsL""><span>Place Order</span></button>",Check Out
allegro.pl,"<button data-analytics-enabled="""" data-analytics-view-label=""deliveryAndPaymentButtonState"" data-item="""" type=""button"" data-analytics-view-custom-enabled=""true"" class=""_13q9y _8tsq7 m7er_k4""><!----><span class=""mpof_uk mpof_5r_s""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">to the cash register</font></font></span><span class=""mpof_5r mpof_uk_s""><font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Delivery and payment</font></font></span></button>",Check Out
https://www.alcott.eu/it_IT/,"<a href=""https://www.alcott.eu/en_MT/checkout-login"" data-checkout-from=""Mostra Carrello"" data-user-logged=""false"" class=""btn btn-black checkout-btn "" role=""button"" aria-pressed=""true"">
        <span>Proceed to order</span>
    </a>",Check Out
wildberries.ru,"<button type=""button"" data-link=""disabled{:quickPayMode || tempBlockSubmit}class{merge: paymentType &amp;&amp; (paymentType^isApplePay || paymentType^isGooglePay) toggle='hide'}{on submitOrder ~tag}"" class=""b-btn-do-order btn-main j-btn-confirm-order"" name=""ConfirmOrderByRegisteredUser"" data-jsv=""#1592^/1592^"">                <script type=""jsv#1576^""></script><script type=""jsv#3959_""></script>                ????????                <script type=""jsv/3959_""></script><script type=""jsv/1576^""></script>            </button>",Check Out
https://lava.mt/,"<a href=""https://lava.mt/checkout/"" class=""checkout-button button alt wc-forward"">
	Proceed to checkout</a>",Check Out
https://lucymakeup.com/,"<input type=""submit"" class=""action_button"" id=""checkout"" name=""checkout"" value=""Checkout"">",Check Out
samsclub.com,"<button class=""sc-btn sc-btn-primary sc-btn-block sc-cart-begin-checkout-button"" type=""button""><span>Begin checkout</span></button>",Check Out
https://www.zara.com/mt/,"<button class=""button layout-shop-footer__body-button""><div class=""button__lines-wrapper""><div class=""layout-shop-footer-continue-button""><div class=""layout-shop-footer-continue-button__text"" style=""transition-delay: 1000ms; transition-duration: 600ms;""><span>CONTINUE</span></div><div class=""layout-shop-footer-continue-button__icon"" style=""transition-delay: 1000ms; transition-duration: 600ms;""><svg class=""layout-shop-footer-continue-button__icon-image"" viewBox=""0 0 24 24""><path d=""M18.793 12.375h-15v-.75h15v.75z""></path><path fill-rule=""evenodd"" clip-rule=""evenodd"" d=""M12.646 18.854l-.707-.708L18.086 12l-6.147-6.146.707-.708L19.5 12l-6.854 6.854z""></path></svg></div></div></div></button>",Check Out
